doc_id,true_label,pred_label,correct,text_len,num_nodes,num_edges,source,model
507,1,1,True,423,218,413,how-to,gpt-3.5-turbo-instruct
508,0,0,True,370,176,329,how-to,human
509,1,1,True,241,89,157,how-to,meta-llama/Llama-2-70b-chat-hf
510,0,0,True,447,219,422,how-to,human
511,0,1,False,15,18,18,chat,human
512,0,0,True,421,182,365,how-to,human
513,0,0,True,448,146,348,how-to,human
514,1,1,True,171,115,184,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
515,1,1,True,95,65,96,how-to,cohere.command-text-v14
516,0,1,False,23,24,25,chat,human
517,1,1,True,388,178,333,how-to,gpt-3.5-turbo-instruct
518,0,0,True,21,20,21,chat,human
519,1,1,True,26,23,25,chat,cohere.command-text-v14
520,1,0,False,38,30,35,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
521,1,1,True,40,35,40,how-to,ai21.j2-ultra-v1
522,1,1,True,373,177,331,how-to,gpt-3.5-turbo-instruct
523,1,1,True,220,115,213,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
524,1,1,True,422,239,418,how-to,gpt-4
525,1,1,True,218,125,219,how-to,meta-llama/Llama-2-70b-chat-hf
526,1,1,True,364,163,313,how-to,gpt-3.5-turbo-instruct
527,1,0,False,15,16,16,chat,gpt-4
528,1,1,True,440,215,397,how-to,gpt-3.5-turbo-instruct
529,0,0,True,366,201,338,how-to,human
530,0,0,True,295,152,269,how-to,human
531,0,0,True,452,190,386,how-to,human
532,0,1,False,167,108,173,chat,human
533,0,1,False,11,12,12,chat,human
534,0,0,True,207,121,225,how-to,human
535,1,0,False,58,53,65,chat,gpt-3.5-turbo-instruct
536,1,1,True,30,29,30,chat,gpt-4
537,0,1,False,128,96,133,chat,human
538,1,1,True,12,13,12,chat,ai21.j2-ultra-v1
539,1,0,False,23,23,20,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
540,1,1,True,273,160,256,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
541,0,0,True,333,187,350,how-to,human
542,1,1,True,331,219,341,how-to,gpt-4
543,1,1,True,383,209,383,how-to,gpt-3.5-turbo-instruct
544,1,1,True,178,99,169,chat,gpt-3.5-turbo-instruct
545,1,1,True,259,92,135,chat,meta-llama/Llama-2-70b-chat-hf
546,1,1,True,138,83,140,how-to,ai21.j2-ultra-v1
547,1,1,True,283,133,238,chat,cohere.command-text-v14
548,0,0,True,452,207,421,how-to,human
549,0,0,True,228,136,225,how-to,human
550,0,0,True,224,132,222,how-to,human
551,1,1,True,350,206,344,how-to,gpt-4
552,0,0,True,406,199,339,how-to,human
553,1,1,True,255,145,241,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
554,0,0,True,433,206,414,how-to,human
555,0,1,False,21,18,18,chat,human
556,0,0,True,13,14,14,chat,human
557,1,1,True,443,212,419,how-to,gpt-3.5-turbo-instruct
558,1,1,True,15,17,17,chat,gpt-4
559,1,0,False,13,17,18,chat,gpt-4
560,0,0,True,221,129,217,how-to,human
561,0,0,True,185,125,188,how-to,human
562,0,1,False,189,94,160,how-to,human
563,0,0,True,354,144,275,how-to,human
564,0,1,False,34,30,35,chat,human
565,1,1,True,424,222,414,how-to,gpt-3.5-turbo-instruct
566,0,0,True,395,237,420,how-to,human
567,0,0,True,461,240,451,how-to,human
568,0,1,False,205,108,179,chat,human
569,1,0,False,27,25,29,chat,cohere.command-text-v14
570,1,1,True,383,187,344,how-to,cohere.command-text-v14
571,1,1,True,135,45,62,chat,meta-llama/Llama-2-70b-chat-hf
572,1,1,True,200,97,193,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
573,1,1,True,343,213,362,how-to,gpt-4
574,1,0,False,17,18,18,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
575,1,1,True,408,229,408,how-to,gpt-4
576,0,0,True,316,146,255,how-to,human
577,1,1,True,161,109,165,chat,gpt-4
578,1,1,True,341,200,340,how-to,cohere.command-text-v14
579,0,0,True,92,69,89,how-to,human
580,1,1,True,411,228,400,how-to,gpt-3.5-turbo-instruct
581,1,1,True,71,60,84,chat,meta-llama/Llama-2-70b-chat-hf
582,0,0,True,147,94,152,how-to,human
583,1,1,True,284,134,270,chat,cohere.command-text-v14
584,1,1,True,368,163,304,how-to,gpt-3.5-turbo-instruct
585,0,0,True,166,109,155,how-to,human
586,0,0,True,382,164,334,how-to,human
587,0,0,True,385,230,404,how-to,human
588,1,1,True,204,116,211,how-to,cohere.command-text-v14
589,1,1,True,280,178,286,how-to,gpt-4
590,0,0,True,133,70,108,chat,human
591,0,0,True,143,91,137,how-to,human
592,1,0,False,19,20,20,chat,gpt-4
593,0,1,False,461,211,442,how-to,human
594,1,1,True,193,114,198,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
595,0,1,False,68,49,56,chat,human
596,0,0,True,25,22,24,chat,human
597,1,0,False,252,108,207,chat,cohere.command-text-v14
598,0,1,False,10,11,10,chat,human
599,1,1,True,67,51,62,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
600,1,1,True,155,110,161,chat,gpt-3.5-turbo-instruct
601,0,0,True,449,212,417,how-to,human
602,1,1,True,307,169,293,chat,ai21.j2-ultra-v1
603,1,0,False,20,23,20,chat,gpt-3.5-turbo-instruct
604,0,0,True,432,181,357,how-to,human
605,0,1,False,44,27,36,chat,human
606,0,1,False,42,37,40,chat,human
607,0,0,True,372,141,306,how-to,human
608,0,0,True,20,20,17,chat,human
609,1,1,True,266,157,289,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
610,0,0,True,177,130,168,chat,human
611,0,0,True,112,65,100,chat,human
612,1,0,False,392,154,316,how-to,gpt-3.5-turbo-instruct
613,1,1,True,457,204,386,how-to,gpt-3.5-turbo-instruct
614,0,0,True,17,20,20,chat,human
615,0,0,True,58,45,62,chat,human
616,0,0,True,63,54,66,how-to,human
617,1,0,False,24,26,28,chat,cohere.command-text-v14
618,1,1,True,50,43,51,chat,meta-llama/Llama-2-70b-chat-hf
619,1,1,True,442,225,429,how-to,gpt-4
620,1,1,True,305,122,240,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
621,1,1,True,264,141,257,how-to,meta-llama/Llama-2-70b-chat-hf
622,0,0,True,91,69,86,how-to,human
623,0,0,True,418,240,443,how-to,human
624,1,1,True,18,21,20,chat,gpt-4
625,0,1,False,146,100,150,chat,human
626,1,1,True,46,40,48,chat,gpt-3.5-turbo-instruct
627,0,0,True,12,12,11,chat,human
628,1,1,True,96,82,95,chat,gpt-4
629,0,1,False,139,82,125,chat,human
630,0,0,True,417,207,428,how-to,human
631,0,1,False,458,202,421,how-to,human
632,0,0,True,194,125,189,how-to,human
633,0,0,True,449,219,435,how-to,human
634,1,1,True,198,119,185,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
635,1,0,False,31,28,29,chat,gpt-4
636,0,0,True,107,63,88,chat,human
637,1,1,True,210,122,217,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
638,1,1,True,439,229,406,how-to,gpt-3.5-turbo-instruct
639,1,1,True,175,118,170,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
640,0,1,False,222,124,216,how-to,human
641,1,1,True,137,86,134,how-to,cohere.command-text-v14
642,1,1,True,115,70,108,chat,meta-llama/Llama-2-70b-chat-hf
643,0,0,True,88,59,92,chat,human
644,1,1,True,39,36,42,chat,ai21.j2-ultra-v1
645,1,1,True,214,98,142,chat,gpt-4
646,0,1,False,195,122,205,chat,human
647,0,0,True,444,234,429,how-to,human
648,1,1,True,250,126,217,how-to,meta-llama/Llama-2-70b-chat-hf
649,0,1,False,445,213,439,how-to,human
650,0,1,False,48,45,48,chat,human
651,1,1,True,428,229,419,how-to,gpt-4
652,0,1,False,403,200,380,how-to,human
653,0,0,True,117,78,109,how-to,human
654,1,1,True,385,215,370,how-to,gpt-4
655,1,1,True,225,124,229,chat,meta-llama/Llama-2-70b-chat-hf
656,1,0,False,20,23,22,chat,cohere.command-text-v14
657,0,1,False,405,177,381,how-to,human
658,1,1,True,207,113,185,chat,gpt-3.5-turbo-instruct
659,1,1,True,358,205,361,how-to,gpt-4
660,0,1,False,86,72,89,how-to,human
661,1,1,True,389,215,381,how-to,cohere.command-text-v14
662,1,1,True,39,40,45,chat,gpt-4
663,1,1,True,46,39,44,how-to,ai21.j2-ultra-v1
664,1,1,True,38,36,41,how-to,ai21.j2-ultra-v1
665,0,0,True,435,234,435,how-to,human
666,0,0,True,337,162,328,how-to,human
667,1,1,True,447,228,429,how-to,gpt-3.5-turbo-instruct
668,0,1,False,250,128,231,chat,human
669,1,1,True,21,19,23,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
670,0,0,True,269,157,249,how-to,human
671,1,0,False,28,30,29,chat,gpt-3.5-turbo-instruct
672,0,0,True,44,38,32,chat,human
673,0,0,True,374,182,357,how-to,human
674,1,1,True,422,242,436,how-to,gpt-4
675,1,1,True,12,13,12,chat,gpt-3.5-turbo-instruct
676,0,0,True,12,12,11,chat,human
677,0,0,True,76,55,78,how-to,human
678,0,0,True,23,25,26,chat,human
679,1,1,True,383,199,360,how-to,cohere.command-text-v14
680,1,0,False,99,60,90,how-to,ai21.j2-ultra-v1
681,0,0,True,23,24,26,chat,human
682,1,0,False,36,34,37,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
683,0,0,True,316,128,226,how-to,human
684,1,0,False,102,70,98,chat,cohere.command-text-v14
685,0,1,False,12,12,12,chat,human
686,0,1,False,225,120,220,how-to,human
687,1,1,True,431,252,450,how-to,gpt-4
688,1,1,True,19,20,20,chat,gpt-4
689,1,1,True,219,139,224,how-to,cohere.command-text-v14
690,0,1,False,10,10,9,chat,human
691,0,1,False,203,109,189,chat,human
692,1,1,True,68,51,68,how-to,ai21.j2-ultra-v1
693,1,1,True,448,219,395,how-to,gpt-3.5-turbo-instruct
694,1,1,True,461,202,397,how-to,gpt-3.5-turbo-instruct
695,0,0,True,371,191,347,how-to,human
696,1,1,True,56,40,51,chat,gpt-3.5-turbo-instruct
697,1,1,True,39,40,45,how-to,ai21.j2-ultra-v1
698,0,0,True,321,173,307,how-to,human
699,1,1,True,437,246,439,how-to,gpt-4
700,1,1,True,152,99,147,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
701,0,1,False,81,63,90,how-to,human
702,0,1,False,88,61,76,how-to,human
703,0,1,False,77,66,85,chat,human
704,0,1,False,279,161,285,how-to,human
705,1,1,True,437,191,382,how-to,gpt-3.5-turbo-instruct
706,0,0,True,160,83,140,how-to,human
707,1,1,True,244,103,198,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
708,0,0,True,71,47,64,how-to,human
709,1,1,True,95,72,100,how-to,ai21.j2-ultra-v1
710,0,1,False,152,113,156,chat,human
711,1,1,True,253,161,254,chat,cohere.command-text-v14
712,1,1,True,443,192,400,how-to,gpt-3.5-turbo-instruct
713,1,1,True,282,140,242,how-to,meta-llama/Llama-2-70b-chat-hf
714,0,1,False,24,23,24,chat,human
715,1,1,True,308,154,269,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
716,1,0,False,146,86,135,how-to,cohere.command-text-v14
717,0,0,True,95,46,58,chat,human
718,1,1,True,43,43,48,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
719,0,0,True,63,36,50,how-to,human
720,0,0,True,22,24,20,chat,human
721,0,0,True,438,215,422,how-to,human
722,1,1,True,431,233,429,how-to,gpt-3.5-turbo-instruct
723,0,1,False,410,181,370,how-to,human
724,1,1,True,432,230,406,how-to,gpt-4
725,1,1,True,26,20,22,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
726,0,0,True,239,130,229,how-to,human
727,0,1,False,33,29,26,how-to,human
728,1,0,False,95,65,92,chat,gpt-4
729,0,0,True,16,17,17,chat,human
730,0,1,False,163,112,176,chat,human
731,0,0,True,45,37,42,chat,human
732,0,0,True,13,14,14,chat,human
733,1,1,True,310,144,297,how-to,cohere.command-text-v14
734,0,1,False,437,232,444,how-to,human
735,1,1,True,10,12,11,chat,gpt-4
736,0,0,True,20,20,18,chat,human
737,0,0,True,78,69,73,chat,human
738,0,0,True,313,149,232,how-to,human
739,0,1,False,79,62,83,chat,human
740,1,0,False,171,99,158,chat,gpt-4
741,0,0,True,175,106,173,how-to,human
742,1,1,True,439,218,408,how-to,gpt-3.5-turbo-instruct
743,1,1,True,330,165,304,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
744,1,1,True,25,29,23,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
745,1,1,True,133,83,128,how-to,cohere.command-text-v14
746,1,1,True,13,16,11,chat,gpt-4
747,1,1,True,442,224,439,how-to,gpt-3.5-turbo-instruct
748,1,1,True,32,33,42,chat,gpt-3.5-turbo-instruct
749,1,1,True,24,27,27,chat,cohere.command-text-v14
750,0,0,True,118,61,130,chat,human
751,1,1,True,435,201,417,how-to,cohere.command-text-v14
752,1,0,False,40,36,42,how-to,ai21.j2-ultra-v1
753,1,1,True,275,152,269,how-to,meta-llama/Llama-2-70b-chat-hf
754,0,0,True,164,107,161,how-to,human
755,1,1,True,23,23,25,chat,ai21.j2-ultra-v1
756,1,1,True,12,15,14,chat,meta-llama/Llama-2-70b-chat-hf
757,1,1,True,335,160,295,how-to,cohere.command-text-v14
758,0,0,True,38,33,40,chat,human
759,0,1,False,363,200,335,how-to,human
760,1,1,True,132,93,147,chat,gpt-4
761,0,0,True,106,71,103,chat,human
762,0,1,False,244,140,263,how-to,human
763,0,0,True,243,143,245,how-to,human
764,1,1,True,47,43,49,chat,gpt-3.5-turbo-instruct
765,0,0,True,195,136,195,how-to,human
766,0,0,True,21,21,21,how-to,human
767,0,0,True,211,141,215,how-to,human
768,0,0,True,440,242,421,how-to,human
769,1,0,False,189,90,146,chat,gpt-4
770,0,1,False,437,221,419,how-to,human
771,0,1,False,12,12,11,chat,human
772,1,1,True,219,142,231,chat,gpt-3.5-turbo-instruct
773,1,0,False,159,96,154,chat,cohere.command-text-v14
774,0,0,True,144,100,146,how-to,human
775,1,1,True,267,145,265,chat,meta-llama/Llama-2-70b-chat-hf
776,0,0,True,96,72,99,how-to,human
777,0,0,True,450,232,433,how-to,human
778,0,0,True,15,15,14,chat,human
779,0,0,True,42,29,37,chat,human
780,0,0,True,16,16,17,chat,human
781,1,1,True,407,251,423,how-to,gpt-4
782,0,1,False,251,161,260,how-to,human
783,0,1,False,13,14,13,chat,human
784,1,1,True,224,113,208,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
785,1,0,False,17,17,15,how-to,ai21.j2-ultra-v1
786,0,0,True,134,94,126,how-to,human
787,1,1,True,232,115,217,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
788,1,1,True,69,57,71,how-to,ai21.j2-ultra-v1
789,0,1,False,315,177,325,how-to,human
790,1,1,True,290,132,244,chat,meta-llama/Llama-2-70b-chat-hf
791,1,1,True,166,116,168,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
792,1,1,True,55,52,59,chat,meta-llama/Llama-2-70b-chat-hf
793,0,0,True,115,81,118,how-to,human
794,0,0,True,16,17,17,chat,human
795,1,1,True,104,78,111,chat,meta-llama/Llama-2-70b-chat-hf
796,1,1,True,205,118,193,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
797,1,1,True,96,65,93,how-to,cohere.command-text-v14
798,1,1,True,30,28,34,chat,gpt-4
799,1,1,True,297,183,288,how-to,gpt-4
800,0,0,True,263,151,258,how-to,human
801,1,1,True,243,131,244,how-to,cohere.command-text-v14
802,0,0,True,330,175,325,how-to,human
803,1,1,True,73,65,80,chat,ai21.j2-ultra-v1
804,1,1,True,445,223,436,how-to,gpt-3.5-turbo-instruct
805,0,0,True,24,21,16,chat,human
806,1,1,True,106,67,97,how-to,meta-llama/Llama-2-70b-chat-hf
807,1,1,True,205,111,172,chat,cohere.command-text-v14
808,1,1,True,20,21,20,chat,gpt-4
809,0,1,False,439,226,429,how-to,human
810,0,1,False,10,11,10,chat,human
811,0,0,True,161,105,161,chat,human
812,1,1,True,155,89,147,how-to,ai21.j2-ultra-v1
813,1,1,True,392,237,402,how-to,gpt-4
814,1,1,True,93,66,93,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
815,1,0,False,69,61,73,chat,cohere.command-text-v14
816,1,1,True,76,58,75,chat,gpt-3.5-turbo-instruct
817,1,1,True,41,33,41,chat,ai21.j2-ultra-v1
818,1,1,True,427,203,392,how-to,cohere.command-text-v14
819,1,1,True,186,118,183,chat,meta-llama/Llama-2-70b-chat-hf
820,1,1,True,290,157,276,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
821,1,1,True,318,143,272,how-to,cohere.command-text-v14
822,0,0,True,19,20,20,chat,human
823,0,0,True,377,211,375,how-to,human
824,0,0,True,172,104,169,how-to,human
825,0,0,True,267,148,258,how-to,human
826,1,1,True,134,82,136,how-to,cohere.command-text-v14
827,1,0,False,20,17,21,how-to,ai21.j2-ultra-v1
828,1,1,True,242,141,238,chat,gpt-4
829,0,1,False,32,26,31,how-to,human
830,1,1,True,314,160,300,chat,meta-llama/Llama-2-70b-chat-hf
831,1,1,True,203,83,143,chat,meta-llama/Llama-2-70b-chat-hf
832,1,1,True,191,103,176,how-to,meta-llama/Llama-2-70b-chat-hf
833,1,1,True,155,86,151,how-to,cohere.command-text-v14
834,0,0,True,128,93,125,chat,human
835,1,1,True,254,143,219,chat,cohere.command-text-v14
836,0,0,True,11,12,11,chat,human
837,1,1,True,56,52,57,chat,cohere.command-text-v14
838,1,1,True,178,111,179,how-to,meta-llama/Llama-2-70b-chat-hf
839,0,0,True,285,131,258,how-to,human
840,0,0,True,10,8,9,chat,human
841,0,1,False,164,101,157,chat,human
842,0,0,True,56,45,59,chat,human
843,0,0,True,51,46,53,chat,human
844,0,1,False,26,26,25,chat,human
845,1,1,True,281,120,197,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
846,1,1,True,25,21,26,chat,cohere.command-text-v14
847,0,0,True,26,24,19,chat,human
848,1,1,True,257,139,242,chat,cohere.command-text-v14
849,1,1,True,423,192,415,how-to,gpt-3.5-turbo-instruct
850,1,1,True,96,70,100,how-to,cohere.command-text-v14
851,0,0,True,416,212,413,how-to,human
852,0,0,True,337,137,276,how-to,human
853,1,1,True,135,92,145,chat,gpt-4
854,0,1,False,13,14,13,chat,human
855,1,1,True,445,202,386,how-to,gpt-3.5-turbo-instruct
856,0,1,False,177,117,192,how-to,human
857,0,0,True,15,16,15,chat,human
858,0,0,True,222,115,206,how-to,human
859,0,0,True,144,77,125,how-to,human
860,1,1,True,10,12,11,chat,cohere.command-text-v14
861,0,1,False,244,95,172,chat,human
862,0,0,True,446,248,426,how-to,human
863,0,0,True,448,246,429,how-to,human
864,1,1,True,103,76,107,chat,meta-llama/Llama-2-70b-chat-hf
865,1,1,True,211,116,183,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
866,1,0,False,411,163,366,how-to,cohere.command-text-v14
867,0,1,False,40,36,42,chat,human
868,0,0,True,130,72,114,chat,human
869,0,0,True,144,83,122,how-to,human
870,1,1,True,13,12,10,chat,ai21.j2-ultra-v1
871,0,1,False,182,90,158,how-to,human
872,0,0,True,356,185,339,how-to,human
873,0,0,True,36,35,31,chat,human
874,1,1,True,128,101,147,chat,gpt-4
875,0,1,False,289,148,269,how-to,human
876,1,1,True,39,34,39,how-to,ai21.j2-ultra-v1
877,0,1,False,216,119,179,chat,human
878,0,0,True,173,72,112,chat,human
879,1,0,False,20,22,22,chat,ai21.j2-ultra-v1
880,0,1,False,223,121,176,chat,human
881,0,1,False,106,64,93,chat,human
882,1,1,True,144,79,126,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
883,1,1,True,42,40,46,how-to,ai21.j2-ultra-v1
884,1,1,True,440,191,360,how-to,gpt-3.5-turbo-instruct
885,1,1,True,397,192,339,how-to,gpt-4
886,0,0,True,244,157,252,how-to,human
887,0,1,False,12,15,14,chat,human
888,0,0,True,398,187,348,how-to,human
889,1,1,True,433,235,425,how-to,gpt-4
890,0,0,True,119,76,120,how-to,human
891,1,1,True,447,234,451,how-to,gpt-3.5-turbo-instruct
892,1,1,True,422,202,381,how-to,gpt-4
893,0,0,True,228,139,224,how-to,human
894,1,1,True,16,17,18,chat,ai21.j2-ultra-v1
895,0,0,True,14,15,14,chat,human
896,1,1,True,97,60,93,how-to,ai21.j2-ultra-v1
897,0,1,False,169,101,155,chat,human
898,1,1,True,20,20,21,chat,gpt-4
899,0,0,True,37,35,42,how-to,human
900,0,1,False,433,227,428,how-to,human
901,1,1,True,361,164,324,how-to,cohere.command-text-v14
902,0,0,True,212,114,184,how-to,human
903,0,1,False,29,25,29,chat,human
904,1,1,True,392,206,367,how-to,gpt-4
905,1,1,True,438,233,445,how-to,gpt-4
906,1,0,False,12,11,8,chat,gpt-4
907,1,1,True,10,13,13,chat,gpt-4
908,1,1,True,422,240,412,how-to,gpt-4
909,1,1,True,265,108,202,how-to,meta-llama/Llama-2-70b-chat-hf
910,0,1,False,376,192,367,how-to,human
911,0,0,True,301,158,296,how-to,human
912,0,0,True,103,69,103,chat,human
913,1,1,True,76,53,83,how-to,ai21.j2-ultra-v1
914,1,1,True,299,139,240,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
915,1,1,True,239,141,224,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
916,0,1,False,105,74,113,chat,human
917,1,1,True,97,78,103,how-to,meta-llama/Llama-2-70b-chat-hf
918,0,1,False,290,147,277,chat,human
919,0,0,True,449,240,450,how-to,human
920,1,1,True,287,132,253,chat,meta-llama/Llama-2-70b-chat-hf
921,0,1,False,194,99,138,chat,human
922,0,1,False,249,126,197,chat,human
923,0,1,False,169,79,142,chat,human
924,1,1,True,35,28,33,how-to,ai21.j2-ultra-v1
925,0,0,True,278,168,262,chat,human
926,0,0,True,118,90,122,chat,human
927,0,1,False,51,47,56,how-to,human
928,1,1,True,265,127,246,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
929,1,0,False,267,122,202,chat,cohere.command-text-v14
930,0,1,False,249,167,250,chat,human
931,1,0,False,220,114,232,chat,cohere.command-text-v14
932,1,1,True,56,51,60,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
933,1,1,True,47,38,48,chat,gpt-3.5-turbo-instruct
934,0,0,True,39,37,39,chat,human
935,1,0,False,32,32,32,chat,gpt-4
936,0,0,True,160,104,158,chat,human
937,1,1,True,405,224,404,how-to,gpt-4
938,0,1,False,17,19,20,chat,human
939,1,1,True,199,127,194,how-to,meta-llama/Llama-2-70b-chat-hf
940,0,1,False,53,45,58,chat,human
941,0,0,True,454,223,430,how-to,human
942,1,1,True,65,63,65,chat,gpt-3.5-turbo-instruct
943,0,0,True,40,42,49,chat,human
944,0,1,False,400,215,409,how-to,human
945,1,1,True,244,125,207,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
946,1,1,True,230,122,215,how-to,meta-llama/Llama-2-70b-chat-hf
947,0,0,True,416,188,406,how-to,human
948,1,1,True,111,76,119,how-to,meta-llama/Llama-2-70b-chat-hf
949,0,0,True,315,203,316,how-to,human
950,1,1,True,96,58,88,how-to,ai21.j2-ultra-v1
951,0,1,False,15,16,15,chat,human
952,0,0,True,455,234,429,how-to,human
953,1,1,True,172,98,158,how-to,cohere.command-text-v14
954,0,0,True,287,161,273,how-to,human
955,1,1,True,237,112,198,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
956,1,1,True,13,14,13,chat,gpt-4
957,1,1,True,139,92,129,chat,meta-llama/Llama-2-70b-chat-hf
958,1,1,True,427,241,404,how-to,gpt-4
959,1,0,False,123,59,102,how-to,meta-llama/Llama-2-70b-chat-hf
960,0,0,True,397,191,364,how-to,human
961,1,1,True,132,74,126,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
962,1,1,True,11,12,12,chat,ai21.j2-ultra-v1
963,0,0,True,79,64,85,how-to,human
964,1,1,True,11,14,13,chat,meta-llama/Llama-2-70b-chat-hf
965,0,0,True,150,91,155,how-to,human
966,0,1,False,90,44,66,chat,human
967,1,1,True,95,61,100,how-to,ai21.j2-ultra-v1
968,0,0,True,55,38,48,chat,human
969,1,0,False,19,19,21,chat,ai21.j2-ultra-v1
970,1,1,True,446,192,384,how-to,gpt-3.5-turbo-instruct
971,1,1,True,420,195,386,how-to,gpt-3.5-turbo-instruct
972,0,0,True,221,114,201,how-to,human
973,1,1,True,411,243,411,how-to,gpt-4
974,0,0,True,214,147,230,chat,human
975,0,1,False,182,73,120,chat,human
976,1,1,True,266,163,284,chat,cohere.command-text-v14
977,1,1,True,200,123,191,how-to,cohere.command-text-v14
978,0,0,True,144,79,134,how-to,human
979,1,1,True,374,212,364,how-to,gpt-4
980,1,1,True,262,137,225,chat,cohere.command-text-v14
981,0,1,False,245,142,249,how-to,human
982,1,1,True,255,141,245,how-to,meta-llama/Llama-2-70b-chat-hf
983,0,1,False,10,10,9,chat,human
984,0,0,True,241,115,208,how-to,human
985,1,1,True,228,115,214,chat,cohere.command-text-v14
986,0,0,True,303,194,314,how-to,human
987,0,1,False,42,41,42,chat,human
988,0,0,True,42,33,46,how-to,human
989,0,1,False,23,24,23,chat,human
990,0,0,True,295,150,279,how-to,human
991,0,0,True,115,80,116,how-to,human
992,0,0,True,130,80,132,how-to,human
993,1,1,True,165,102,159,chat,meta-llama/Llama-2-70b-chat-hf
994,0,1,False,11,11,10,chat,human
995,1,1,True,268,133,235,how-to,meta-llama/Llama-2-70b-chat-hf
996,0,0,True,331,169,315,how-to,human
